出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"115/04/11","115/3","8342","益張","其他","136202","96976","130296","40.4491833030853","4.532756185915147","375737","370459","1.4247190647278107","-"
"115/04/11","115/3","8349","恒耀國際","鋼鐵工業","1054487","754779","1009891","39.7080469912385","4.415922114366798","2845863","2801140","1.596599955732309","-"
"115/04/11","115/3","8354","冠好","其他","74298","37248","54184","99.46842783505154","37.12165953048871","172776","162147","6.555162907731873","-"
"115/04/11","115/3","8358","金居","電子零組件業","860691","850914","602680","1.1489997814115176","42.81061259706644","2532026","1727961","46.53258956654693","-"
"115/04/11","115/3","8383","千附","半導體業","423475","269069","267750","57.38528035559652","58.16059757236228","1005027","812909","23.63339561992794","本月營業收入較去年同期增加58.16%，主要係精密零組件收入及工程收入增加"
"115/04/11","115/3","8390","金益鼎","綠能環保","534838","576173","395955","-7.174060568613941","35.07545049311159","1652950","1105638","49.50191654049517","-"
"115/04/11","115/3","8401","白紗科","其他","140201","85442","128881","64.08908967486717","8.783296218992714","367381","349937","4.984897281510672","-"
"115/04/11","115/3","8403","盛弘","生技醫療業","395880","293623","392124","34.825950283186266","0.9578602686905162","1074704","1047567","2.590478699691762","-"
"115/04/11","115/3","8409","商之器","生技醫療業","16162","16758","10455","-3.5565103234276165","54.58632233381157","51638","23279","121.82224322350616","本期完成驗收之合約增加"
"115/04/11","115/3","8410","森田","電腦及週邊設備業","72068","40478","109270","78.04239339888335","-34.04594124645374","193720","238063","-18.62658203920811","-"
"115/04/11","115/3","8415","大國鋼","鋼鐵工業","2394105","2097144","2102810","14.160257950813106","13.852654305429402","6615692","5878275","12.544785672667576","-"
"115/04/11","115/3","8416","實威","資訊服務業","177623","101208","168194","75.50292466998656","5.606026374305861","414245","396150","4.5677142496529095","-"
"115/04/11","115/3","8421","旭源","其他","111609","88348","95372","26.328835966858332","17.02491297236086","298259","291267","2.400546577538822","-"
"115/04/11","115/3","8423","保綠-KY","綠能環保","36845","26685","32258","38.07382424583099","14.21972843945688","98585","96055","2.6339076570714695","-"
"115/04/11","115/3","8424","惠普","建材營造","97522","71118","97187","37.12702831913158","0.3446963071192649","267292","275297","-2.9077687007123214","-"
"115/04/11","115/3","8426","紅木-KY","其他","161538","157017","171928","2.8793060624008864","-6.043227397515239","562720","514371","9.399635671528916","-"
"115/04/11","115/3","8431","匯鑽科","其他電子業","83670","64429","92356","29.86388117152214","-9.404911429685132","253357","235393","7.631492865123432","-"
"115/04/11","115/3","8432","東生華","生技醫療業","108802","69969","94145","55.500292986894195","15.568537893674652","285817","287118","-0.4531238027570546","-"
"115/04/11","115/3","8433","弘帆","居家生活","248936","243238","237918","2.342561606327959","4.631007321850386","836924","772981","8.2722602496051","-"
"115/04/11","115/3","8435","鉅邁","其他","56664","45983","52072","23.228149533523258","8.81855891842065","155822","147814","5.417619440648383","-"
"115/04/11","115/3","8436","大江","生技醫療業","611009","429487","609641","42.26484154351587","0.22439435667876667","1641056","1586954","3.4091725406029414","-"
"115/04/11","115/3","8437","大地-KY","其他","31431","10282","39629","205.6895545613694","-20.686870725983496","53618","69365","-22.701650688387517","-"
"115/04/11","115/3","8440","綠電","綠能環保","66046","52397","90392","26.0492012901502","-26.933799451278873","179842","242615","-25.873503287100963","-"
"115/04/11","115/3","8444","綠河-KY","其他","110920","134269","381208","-17.389717656346587","-70.90302407084846","465135","1091473","-57.384653582818814","本月因受美伊戰事影響造成主要銷售地區馬來西亞卡車運費漲逾7成，部分客戶延緩拉貨，且去年韓國市場基期較高。"
"115/04/11","115/3","8446","華研","文化創意業","74267","62490","72464","18.846215394463115","2.4881320379774783","217557","226351","-3.8851164783897576","-"
"115/04/11","115/3","8450","霹靂","文化創意業","91404","14553","20582","528.0766852195424","344.09678359731805","130507","58550","122.89837745516652","1.本月較去年同期增加係因本月完成電影外包拍攝所致。2.本年累計較去年同期累計增加係因本月完成電影外包拍攝所致。"
"115/04/11","115/3","8455","大拓-KY","其他電子業","135043","108044","88301","24.98889341379438","52.934847849967724","314894","276260","13.984652139289075","本期營收較去年同期增加逾 50%，主要係商品及設備訂單成長，並受新增大客戶訂單挹注所致。"
"115/04/11","115/3","8472","夠麻吉","數位雲端","47286","47012","42566","0.5828299157661874","11.088662312643894","122828","79936","53.65792634107286","商品銷貨增加，故本月銷貨收入增加。"
"115/04/11","115/3","8477","創業家","數位雲端","31011","20802","45511","49.07701182578598","-31.860429346751335","82541","139644","-40.89183924837444","-"
"115/04/11","115/3","8489","三貝德","其他","178873","137696","103150","29.90428189635138","73.41056713523994","477061","305362","56.22801789351655","主要係114年10月取得弋果文化股權。該公司及其子公司本月營收為75,979千元，併入本期營收後，與去年同期比較成長達73.41%。"
"115/04/11","115/3","8905","裕國","其他","192094","133813","149091","43.55406425384679","28.843458022281695","503872","491415","2.534924656349521","-"
"115/04/11","115/3","8906","花王","其他","15971","16232","15164","-1.6079349433218335","5.321814824584543","60146","50976","17.988857501569367","-"
"115/04/11","115/3","8908","欣雄","油電燃氣業","969976","620466","1067757","56.330242108350824","-9.157607957615825","2416447","2669633","-9.483925318573752","-"
"115/04/11","115/3","8916","光隆","其他","591031","307263","603220","92.35345615970684","-2.0206558137992774","1446336","1668488","-13.314569838080946","-"
"115/04/11","115/3","8917","欣泰","油電燃氣業","296848","220589","309514","34.57062682182702","-4.092221999651066","795464","820857","-3.0934742592193283","-"
"115/04/11","115/3","8921","沈氏","其他","51903","40628","49388","27.751796790390863","5.0923301206770875","146901","148393","-1.0054382619126239","-"
"115/04/11","115/3","8923","時報","文化創意業","27976","44727","49283","-37.45165112795403","-43.23397520443155","110597","131819","-16.09934834887232","-"
"115/04/11","115/3","8924","大田","運動休閒","392545","208991","302551","87.82866247828854","29.745067773697656","1011224","875722","15.47317527708565","-"
"115/04/11","115/3","8927","北基","油電燃氣業","1581609","729648","1117992","116.76328859943425","41.468722495330915","3363724","2590613","29.842782383937703","-"
"115/04/11","115/3","8928","鉅明","運動休閒","287304","218852","376004","31.277758485186336","-23.59017457261093","754460","1038415","-27.345040277730966","-"
"115/04/11","115/3","8929","富堡","其他","68384","46388","60588","47.41743554367509","12.867234435861887","179228","186841","-4.074587483475255","-"
"115/04/11","115/3","8930","青鋼","鋼鐵工業","137641","74600","135537","84.50536193029491","1.5523436404819348","345032","347516","-0.7147872328180573","-"
"115/04/11","115/3","8931","大汽電","油電燃氣業","231829","153759","230141","50.774263620340925","0.7334633985252519","620784","619342","0.23282774299175577","-"
"115/04/11","115/3","8932","智通*","其他","235662","169339","217723","39.16581531720395","8.2393683717384","604987","518155","16.75791992743484","-"
"115/04/11","115/3","8933","愛地雅","運動休閒","188767","180726","275160","4.449276805772274","-31.397368803605175","486719","743876","-34.56987454898397","-"
"115/04/11","115/3","8935","邦泰","其他","73806","18671","47633","295.2975202185207","54.94720047026221","134066","129024","3.9078000992063493","受美伊地緣政治影響及國際情勢動盪，客戶提早下單出貨，PC、農機外殼、運動器材、國外置物架訂單較114年3月營收增加。"
"115/04/11","115/3","8936","國統","其他","660390","398074","530343","65.89629063942886","24.521300365989557","1715495","1353864","26.711028581895967","-"
"115/04/11","115/3","8937","合騏","其他","82937","87542","6290","-5.260332183409107","1218.5532591414944","172762","22207","677.9619039041744","合併子公司屹海風電獲利,挹注營收"
"115/04/11","115/3","8938","明安","運動休閒","1300393","1080238","1517576","20.380231023163415","-14.311177825690443","4101452","4551584","-9.88956811518803","-"
"115/04/11","115/3","8941","關中","居家生活","281263","241142","301028","16.6379145897438","-6.565834407430538","747327","706855","5.725643873213035","-"
"115/04/11","115/3","8942","森鉅","其他","300091","135464","450151","121.52822890214374","-33.33548076090023","570751","1398728","-59.194997168856275","北美市場因關稅因素，需求下降，以致營業額減少。"
"115/04/11","115/3","9949","琉園","文化創意業","8948","12089","13422","-25.98229795682025","-33.333333333333336","34503","35831","-3.706287851301945","-"
"115/04/11","115/3","9950","萬國通","塑膠工業","201459","144615","185028","39.307125816823984","8.880277579609572","571096","578286","-1.2433294252324973","-"
"115/04/11","115/3","9951","皇田","電機機械","580542","519398","469384","11.772089996495943","23.68167640993302","1680982","1434659","17.169445840440133","-"
"115/04/11","115/3","9960","邁達康","運動休閒","71086","53664","68094","32.4649672033393","4.39392604341058","184758","179689","2.8209851465587765","-"
"115/04/11","115/3","9962","有益","鋼鐵工業","101328","116450","191983","-12.985830828681838","-47.22032679976873","341684","625303","-45.35705090172284","-"
