出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"115/03/10","115/2","1240","茂生農經","農業科技","205555","216068","202227","-4.86559786733806","1.6456754043723143","421623","433662","-2.776125185051953","-"
"115/03/10","115/2","1259","安心","觀光餐旅","493761","510795","442735","-3.3348016327489503","11.525178718646595","1004556","975600","2.968019680196802","-"
"115/03/10","115/2","1264","德麥","食品工業","451745","720821","412565","-37.32910112219261","9.496685370790058","1172566","1094007","7.180849848309928","-"
"115/03/10","115/2","1268","漢來美食","觀光餐旅","753909","650457","466265","15.904510213588292","61.69109840970264","1404366","1248196","12.511656823127137","年節效益"
"115/03/10","115/2","1294","漢田生技","食品工業","61511","90427","59494","-31.97717495880655","3.3902578411268363","151938","100985","50.45600831806704","本月營收較去年同期增加，主係市場需求增加所致。"
"115/03/10","115/2","1295","生合","食品工業","54071","81085","66946","-33.31565640994019","-19.231918262480207","135156","137835","-1.943628251169877","-"
"115/03/10","115/2","1336","台翰","電子零組件業","147511","196914","188771","-25.08861736595671","-21.857170857811845","344425","389002","-11.459324116585519","-"
"115/03/10","115/2","1565","精華","生技醫療業","283452","310973","403011","-8.849964466368462","-29.666435903734637","594425","734072","-19.02361076297693","-"
"115/03/10","115/2","1569","濱川","電腦及週邊設備業","191198","241493","227031","-20.826690628713877","-15.783307125458638","432691","483419","-10.493588377784075","-"
"115/03/10","115/2","1570","力肯","電機機械","22460","44781","28798","-49.84480025010607","-22.00847281061185","67241","83805","-19.764930493407313","-"
"115/03/10","115/2","1580","新麥","電機機械","312560","430388","293518","-27.377157355688357","6.487506728718511","742948","675018","10.063435345427825","-"
"115/03/10","115/2","1584","精剛","其他","149886","214208","224124","-30.027823423961756","-33.12362799164748","364094","448084","-18.7442533096473","-"
"115/03/10","115/2","1586","和勤","電機機械","145330","218429","157756","-33.465794377120254","-7.876721012196049","363759","344733","5.519053876478318","-"
"115/03/10","115/2","1591","駿吉-KY","電機機械","38316","44016","7415","-12.949836423118866","416.7363452461227","82332","11380","623.4797891036907","本期銷售數量增加所致"
"115/03/10","115/2","1593","祺驊","運動休閒","85852","115822","84716","-25.875913038973597","1.34095094197082","201674","180946","11.4553513202834","-"
"115/03/10","115/2","1595","川寶","電子零組件業","41533","58304","72509","-28.76475027442371","-42.72021404239474","99837","124508","-19.814791017444662","-"
"115/03/10","115/2","1599","宏佳騰","電機機械","177997","213510","146222","-16.63294459275912","21.730656125617212","391507","298882","30.9904912306529","-"
"115/03/10","115/2","1742","台蠟","化學工業","4051","6303","14617","-35.72901792797081","-72.28569473900254","10354","26068","-60.280804050943686","本月營收及累計營收較去年同期減少，係因蠟品及水產較去年同期減少"
"115/03/10","115/2","1777","生泰","生技醫療業","101561","86700","135248","17.14071510957324","-24.907577191529633","188261","231711","-18.751807208117008","-"
"115/03/10","115/2","1781","合世","生技醫療業","32398","37098","30079","-12.669146584721549","7.709697795804382","69496","82591","-15.855238464239445","-"
"115/03/10","115/2","1784","訊聯","生技醫療業","80708","106817","93430","-24.44273851540485","-13.616611366798672","187525","179882","4.24889649881589","-"
"115/03/10","115/2","1785","光洋科","其他電子業","3939518","4662202","2417634","-15.500915661740954","62.94931325419811","8601720","5197431","65.49945540402557","主係業績增加所致，其中貴金屬營收年增率78%，VAS營收年增率15%"
"115/03/10","115/2","1788","杏昌","生技醫療業","332274","420924","310876","-21.060809077173076","6.883130251289903","753198","680735","10.644817733773055","-"
"115/03/10","115/2","1796","金穎生技","食品工業","46034","54413","44823","-15.39889364673883","2.70173794703612","100447","105848","-5.102599954651954","-"
"115/03/10","115/2","1799","易威","生技醫療業","59128","77447","42667","-23.65359536198949","38.580167342442635","136575","74905","82.33095253988385","因新藥/學名藥產品出貨較去年同期增多，故營收成長。"
"115/03/10","115/2","1813","寶利徠","生技醫療業","18959","28118","29728","-32.573440500746855","-36.22510764262648","47077","52798","-10.835637713549756","-"
"115/03/10","115/2","1815","富喬","電子零組件業","629431","570799","391531","10.271917084648011","60.76147227167198","1200230","870456","37.885200400709515","主要受高階薄布需求大幅增加。"
"115/03/10","115/2","2035","唐榮公司","鋼鐵工業","643990","917938","898050","-29.843845662778968","-28.290184288179944","1561928","1533306","1.8666854496101888","-"
"115/03/10","115/2","2061","風青","電器電纜","72639","132378","93376","-45.127589176449256","-22.20806202878684","205017","185771","10.360066964165558","-"
"115/03/10","115/2","2063","世鎧精密","鋼鐵工業","67330","65803","69262","2.3205628922693493","-2.7894083335739657","133133","148709","-10.474147496116577","-"
"115/03/10","115/2","2064","晉椿","鋼鐵工業","120884","153852","130575","-21.42838572134259","-7.4217882443040395","274736","242723","13.189108572323184","-"
"115/03/10","115/2","2065","世豐","鋼鐵工業","179048","180374","202049","-0.7351392107509952","-11.383872229013754","359422","387484","-7.242105480484356","-"
"115/03/10","115/2","2066","世德","電機機械","237844","238572","224989","-0.3051489697030666","5.713612665508092","476416","459165","3.7570372306251567","-"
"115/03/10","115/2","2067","嘉鋼","電機機械","54255","87856","70760","-38.24553815334183","-23.325325042396834","142111","136031","4.469569436378473","-"
"115/03/10","115/2","2070","精湛","電機機械","36283","46109","42905","-21.310373246004033","-15.434098589907936","82392","83397","-1.2050793193999785","-"
"115/03/10","115/2","2073","雄順","鋼鐵工業","26051","42327","54105","-38.452996905048785","-51.851030403844376","68378","93683","-27.01130407864821","主因今年2月適逢春節假期工作天數較少所致"
"115/03/10","115/2","2221","大甲","其他","107078","133931","88760","-20.04987642890742","20.637674628210906","241009","188174","28.077736562968315","-"
"115/03/10","115/2","2230","泰茂","電機機械","253212","256031","134304","-1.1010385461135566","88.53645461043602","509243","371959","36.9083689331351","本月較同期增加係因酒水事業收入增加"
"115/03/10","115/2","2235","謚源","電機機械","41365","51770","44278","-20.098512652115126","-6.578887935317765","93135","79969","16.463879753404445","-"
"115/03/10","115/2","2596","綠意","建材營造","38782","4439","63529","773.6652399189006","-38.9538635898566","43221","214257","-79.82749688458253","本公司「綠意領航1號」建案完工、陸續交屋中，本年累計營業收入淨額較去年同期減少，主要係受建案工期分布影響。"
"115/03/10","115/2","2640","大車隊","數位雲端","258474","286433","225215","-9.76109596310481","14.767666452056924","544907","508511","7.157367293922845","-"
"115/03/10","115/2","2641","正德","航運業","183429","217124","157987","-15.51878189421713","16.103856646432934","400553","320706","24.897257924703624","-"
"115/03/10","115/2","2643","捷迅","航運業","339142","674573","611284","-49.72493710836336","-44.51973223575294","1013715","1182647","-14.284228514510247","-"
"115/03/10","115/2","2718","全心投控","建材營造","67679","48686","408","39.01121472291829","16487.99019607843","116365","778","14856.94087403599","配合銷售個案交屋認列收入"
"115/03/10","115/2","2719","燦星旅","觀光餐旅","209738","162849","207456","28.792930874613905","1.0999922875212094","372587","446792","-16.608399434188616","-"
"115/03/10","115/2","2724","藝舍-KY","其他","5043","16049","10213","-68.57748146301951","-50.621756584744936","21092","21982","-4.048767173141662","營收減少係因房市景氣低迷，成交量下降所致。"
"115/03/10","115/2","2726","雅茗-KY","觀光餐旅","36488","41677","40215","-12.450512272956306","-9.26768618674624","78165","94267","-17.081269161000137","-"
"115/03/10","115/2","2729","瓦城","觀光餐旅","723845","476289","469094","51.9760061643246","54.307025883937975","1200134","1149684","4.388162312426719","因兩年度春節在不同月份,基期不同所致"
"115/03/10","115/2","2732","六角","觀光餐旅","458294","422738","277934","8.410883336723929","64.8931041182439","881032","599197","47.0354491093914","本月營收較去年同月營收成長64.89%，主係因2026年1月併入德國「Germany BoBoQ」公司，使營收規模增加。"
"115/03/10","115/2","2734","易飛網","觀光餐旅","245593","143207","133028","71.4951084793341","84.61752413025829","388800","272554","42.65063070070518","本期增加主係因過年出團量增加，故營收成長。"
"115/03/10","115/2","2736","富野","觀光餐旅","77858","41076","57776","89.54620703086961","34.758377180836334","118934","111713","6.463885134227888","-"
"115/03/10","115/2","2740","華軒","觀光餐旅","7327","6326","18743","15.823585203920329","-60.90807234700955","13653","36505","-62.5996438843994","差異原因為門店數及商品銷售金額均較去年同期減少"
"115/03/10","115/2","2743","山富","觀光餐旅","793049","535844","532802","47.99997760542247","48.84497430565201","1328893","1085122","22.464847270629477","-"
"115/03/10","115/2","2745","五福","觀光餐旅","928806","685880","702975","35.41814894733773","32.12504000853515","1614686","1405614","14.874069267949807","-"
"115/03/10","115/2","2751","王座","觀光餐旅","191823","163728","113633","17.159557314570506","68.8092367534079","355551","247563","43.620411773972684","養心過年年菜以及過年檔期聚會增加"
"115/03/10","115/2","2752","豆府","觀光餐旅","390505","372804","314240","4.748071372624757","24.26966649694501","763309","691254","10.423809482476774","-"
"115/03/10","115/2","2754","亞洲藏壽司","觀光餐旅","537593","485127","412935","10.814900015872132","30.188286292031435","1022719","904720","13.042598815103016","-"
"115/03/10","115/2","2755","揚秦","觀光餐旅","249502","295746","204311","-15.636390686602693","22.118730758500522","545248","444773","22.590175212973808","-"
"115/03/10","115/2","2756","聯發國際","觀光餐旅","90686","99696","57952","-9.037473920718986","56.48467697404749","190382","123454","54.212905211657784","因新品牌業務拓展成效良好，使加盟營收成長。"
"115/03/10","115/2","2916","滿心","居家生活","200645","211218","126412","-5.005728678427028","58.72306426605069","411863","400192","2.916350151927075","因115年2月適逢過年檔期(去年過年檔期於114年1月),致營業收入較114年2月成長50%以上。"
"115/03/10","115/2","2924","宏太-KY","居家生活","4264","9671","3871","-55.90941991521042","10.152415396538363","13935","7762","79.5284720432878","因本年越南子公司依完比法認列工程收入金額較高所致"
"115/03/10","115/2","2926","誠品生活","文化創意業","558210","590965","513902","-5.5426294281387225","8.621877322913708","1149175","1098391","4.623490177905682","-"
"115/03/10","115/2","2937","集雅社","居家生活","392183","474378","343737","-17.326899645430437","14.093914824415178","866561","821775","5.449910255240181","-"
"115/03/10","115/2","2941","米斯特","居家生活","109729","83748","55325","31.022830395949754","98.33529145955717","193477","173123","11.756958925157258","主要係受產業淡旺季以致營收顯著成長。"
"115/03/10","115/2","2947","振宇五金","居家生活","177273","212067","159428","-16.40707889487756","11.193140477206011","389340","364362","6.855270308100186","-"
"115/03/10","115/2","2948","寶陞","居家生活","166172","179663","166911","-7.509058626428368","-0.44275092714081155","345835","331316","4.3822212027188545","-"
"115/03/10","115/2","2949","欣新網","數位雲端","384046","432552","413257","-11.213911853372542","-7.06848280851867","816598","759001","7.5885275513470996","-"
"115/03/10","115/2","3064","泰偉","文化創意業","6569","6447","6675","1.892353032418179","-1.5880149812734083","13016","13806","-5.7221497899464","-"
"115/03/10","115/2","3066","李洲","光電業","15966","28216","11199","-43.415083640487666","42.566300562550225","44182","30632","44.234787150692085","-"
"115/03/10","115/2","3067","全域","其他電子業","1915","6512","3540","-70.59275184275184","-45.90395480225989","8427","10940","-22.97074954296161","2月遇過年連休，營業日較少，故營收較去年同期減少。"
"115/03/10","115/2","3071","協禧","電腦及週邊設備業","215007","244679","154696","-12.126909134008232","38.98678698867456","459686","349629","31.478224060361125","-"
"115/03/10","115/2","3073","天方能源","綠能環保","4279","45054","3398","-90.50250810138944","25.927015891701","49333","7321","573.856030596913","本年增加主係承攬工程按完工進度認列營業收入。"
"115/03/10","115/2","3078","僑威","電子零組件業","420069","787796","793382","-46.67794708274731","-47.05337403671876","1207865","1740839","-30.61592714777185","-"
"115/03/10","115/2","3081","聯亞","通信網路業","290300","270770","151644","7.212763600103409","91.43520350294109","561070","273184","105.38172074499239","數據中心產品出貨量較同期增加"
"115/03/10","115/2","3083","網龍","文化創意業","37327","30620","22691","21.90398432397126","64.50134414525583","67947","59380","14.427416638598855","因115年2月適逢春節期間，玩家儲點較高，故營收較高。"
"115/03/10","115/2","3085","新零售","數位雲端","3303","3525","4257","-6.297872340425532","-22.41014799154334","6828","7229","-5.547101950477244","-"
"115/03/10","115/2","3086","華義","文化創意業","10713","11471","13141","-6.60796791910034","-18.476523856631914","22184","31904","-30.46639919759278","-"
"115/03/10","115/2","3088","艾訊","電腦及週邊設備業","677454","610625","591217","10.944360286591607","14.586353234091712","1288079","998182","29.042499263661337","-"
"115/03/10","115/2","3093","港建*","其他電子業","87706","130207","160439","-32.64110224488699","-45.333740549367675","217913","228681","-4.708742746445923","-"
"115/03/10","115/2","3095","及成","通信網路業","46930","51808","47654","-9.415534280420012","-1.5192848449238259","98738","92018","7.302918994109848","-"
"115/03/10","115/2","3105","穩懋","半導體業","1473703","1467701","1170381","0.4089388778777149","25.916517783525194","2941404","2347715","25.287950198384387","-"
"115/03/10","115/2","3114","好德","電子零組件業","231813","263953","206521","-12.176410194239127","12.24669646186102","495766","418840","18.36644064559259","-"
"115/03/10","115/2","3115","富榮綱","電子零組件業","0","577","0","-100.0","","577","935","-38.288770053475936","本月因春節長假交易遞延；去年同期則受限於發票開立額度致無營收。"
"115/03/10","115/2","3118","進階","生技醫療業","31346","57188","60976","-45.187801636707","-48.592889005510365","88534","107039","-17.28809125645793","-"
"115/03/10","115/2","3122","笙泉","半導體業","19729","29708","27627","-33.59027871280463","-28.58797553118326","49437","55283","-10.574679377023678","-"
"115/03/10","115/2","3128","昇銳","光電業","86655","94187","99884","-7.996857315765445","-13.244363461615475","180842","205847","-12.147371591521859","-"
"115/03/10","115/2","3131","弘塑","其他電子業","580768","526758","382546","10.253285189783544","51.81651356960993","1107526","753587","46.96723802294891","變化原因說明 本公司為設備製造商，單筆訂單金額大。若當月機台設備數量較少，營收金額亦隨之減少，故每月營收變動起伏較大。"
"115/03/10","115/2","3141","晶宏","半導體業","105178","128759","100001","-18.3140595997173","5.176948230517695","233937","220752","5.97276581865623","-"
"115/03/10","115/2","3147","大綜","資訊服務業","740569","1411601","1304802","-47.53694563832131","-43.242806188218594","2152170","1765190","21.922852497464863","-"
"115/03/10","115/2","3152","璟德","通信網路業","110189","121166","130729","-9.05947212914514","-15.71189254105822","231355","263983","-12.359886810893126","-"
"115/03/10","115/2","3158","嘉實","資訊服務業","80546","84725","76490","-4.932428444969017","5.302653941691724","165271","152470","8.395749983603332","-"
"115/03/10","115/2","3162","精確","電機機械","444314","749985","629045","-40.75694847230278","-29.36689743976981","1194299","1201786","-0.6229894507008735","農曆春節假期影響，部分訂單提前於1月出貨所致"
"115/03/10","115/2","3163","波若威","通信網路業","173919","234703","165097","-25.898262910998156","5.343525321477677","408622","323801","26.19541014388467","-"
"115/03/10","115/2","3169","亞信","半導體業","81648","82239","84912","-0.7186371429613687","-3.8439796495195027","163887","163922","-0.021351618452678713","-"
"115/03/10","115/2","3171","炎洲流通","居家生活","163216","214262","106130","-23.824103200754216","53.78874964665976","377478","225666","67.27287229799792","合併營收增加主係因收購新增合併個體子公司營收所致"
"115/03/10","115/2","3176","基亞","生技醫療業","67713","93317","89103","-27.437658733135443","-24.005925726406517","161030","186355","-13.58965415470473","-"
"115/03/10","115/2","3178","公準","半導體業","78274","75607","122391","3.527451161929451","-36.045951091175006","153881","217969","-29.402346205194316","-"
"115/03/10","115/2","3188","鑫龍騰","建材營造","360741","597944","59350","-39.66976840640595","507.8197135636057","958685","120031","698.6978363922653","本公司「鑫巨蛋2」建案完工、陸續交屋中"
"115/03/10","115/2","3191","雲嘉南","電子零組件業","6278","17782","9337","-64.69463502418175","-32.762129163542895","24060","24320","-1.069078947368421","逢農曆過年"
"115/03/10","115/2","3205","佰研","生技醫療業","39054","46923","30767","-16.770027491848346","26.934702765950533","85977","65792","30.680021887159533","-"
